Country,City,Date,Year,Month,Day,Temp
South Africa,Capetown,1996-03-16,1996,3,16,17.77777777777778
South Africa,Capetown,1996-03-17,1996,3,17,17.333333333333332
South Africa,Capetown,1996-03-18,1996,3,18,17.11111111111111
South Africa,Capetown,1996-03-19,1996,3,19,20.611111111111107
South Africa,Capetown,1996-03-20,1996,3,20,21.722222222222214
South Africa,Capetown,1996-03-21,1996,3,21,18.444444444444443
South Africa,Capetown,1996-03-22,1996,3,22,20.27777777777778
South Africa,Capetown,1996-03-23,1996,3,23,18.88888888888889
South Africa,Capetown,1996-03-24,1996,3,24,17.38888888888889
South Africa,Capetown,1996-03-25,1996,3,25,16.944444444444443
South Africa,Capetown,1996-03-26,1996,3,26,17.944444444444443
South Africa,Capetown,1996-03-27,1996,3,27,16.72222222222222
South Africa,Capetown,1996-03-28,1996,3,28,18.05555555555556
South Africa,Capetown,1996-03-29,1996,3,29,18.666666666666664
South Africa,Capetown,1996-03-30,1996,3,30,18.72222222222222
South Africa,Capetown,1996-03-31,1996,3,31,20.27777777777778
South Africa,Capetown,1996-04-01,1996,4,1,19.111111111111114
South Africa,Capetown,1996-04-02,1996,4,2,20.11111111111111
South Africa,Capetown,1996-04-03,1996,4,3,19.83333333333333
South Africa,Capetown,1996-04-04,1996,4,4,21.83333333333333
South Africa,Capetown,1996-04-05,1996,4,5,23.000000000000004
South Africa,Capetown,1996-04-06,1996,4,6,18.666666666666664
South Africa,Capetown,1996-04-07,1996,4,7,17.38888888888889
South Africa,Capetown,1996-04-08,1996,4,8,16.166666666666668
South Africa,Capetown,1996-04-09,1996,4,9,15.055555555555555
South Africa,Capetown,1996-04-10,1996,4,10,17.333333333333332
South Africa,Capetown,1996-04-11,1996,4,11,18.72222222222222
South Africa,Capetown,1996-04-12,1996,4,12,19.222222222222214
South Africa,Capetown,1996-04-13,1996,4,13,14.944444444444445
South Africa,Capetown,1996-04-14,1996,4,14,17.055555555555557
South Africa,Capetown,1996-04-15,1996,4,15,15.944444444444445
South Africa,Capetown,1996-04-16,1996,4,16,14.38888888888889
South Africa,Capetown,1996-04-17,1996,4,17,15.27777777777778
South Africa,Capetown,1996-04-18,1996,4,18,14.944444444444445
South Africa,Capetown,1996-04-19,1996,4,19,14.22222222222222
South Africa,Capetown,1996-04-20,1996,4,20,14.944444444444445
South Africa,Capetown,1996-04-21,1996,4,21,16.444444444444443
South Africa,Capetown,1996-04-22,1996,4,22,15.88888888888889
South Africa,Capetown,1996-04-23,1996,4,23,16.055555555555557
South Africa,Capetown,1996-04-24,1996,4,24,15.555555555555555
South Africa,Capetown,1996-04-25,1996,4,25,17.333333333333332
South Africa,Capetown,1996-04-26,1996,4,26,17.88888888888889
South Africa,Capetown,1996-04-27,1996,4,27,16.22222222222222
South Africa,Capetown,1996-04-28,1996,4,28,14.944444444444445
South Africa,Capetown,1996-04-29,1996,4,29,19.166666666666668
South Africa,Capetown,1996-04-30,1996,4,30,23.5
South Africa,Capetown,1996-05-01,1996,5,1,17.72222222222222
South Africa,Capetown,1996-05-02,1996,5,2,14.333333333333334
South Africa,Capetown,1996-05-03,1996,5,3,14.055555555555554
South Africa,Capetown,1996-05-04,1996,5,4,14.11111111111111
South Africa,Capetown,1996-05-05,1996,5,5,13.777777777777777
South Africa,Capetown,1996-05-06,1996,5,6,12.27777777777778
South Africa,Capetown,1996-05-07,1996,5,7,12.611111111111112
South Africa,Capetown,1996-05-08,1996,5,8,16.833333333333332
South Africa,Capetown,1996-05-09,1996,5,9,14.333333333333334
South Africa,Capetown,1996-05-10,1996,5,10,14.38888888888889
South Africa,Capetown,1996-05-11,1996,5,11,15.055555555555555
South Africa,Capetown,1996-05-12,1996,5,12,13.0
South Africa,Capetown,1996-05-13,1996,5,13,14.88888888888889
South Africa,Capetown,1996-05-14,1996,5,14,13.833333333333334
South Africa,Capetown,1996-05-15,1996,5,15,13.499999999999998
South Africa,Capetown,1996-05-16,1996,5,16,14.166666666666666
South Africa,Capetown,1996-05-17,1996,5,17,15.055555555555555
South Africa,Capetown,1996-05-18,1996,5,18,13.666666666666666
South Africa,Capetown,1996-05-19,1996,5,19,14.666666666666666
South Africa,Capetown,1996-05-20,1996,5,20,14.22222222222222
South Africa,Capetown,1996-05-21,1996,5,21,14.11111111111111
South Africa,Capetown,1996-05-22,1996,5,22,15.0
South Africa,Capetown,1996-05-23,1996,5,23,14.11111111111111
South Africa,Capetown,1996-05-24,1996,5,24,15.666666666666666
South Africa,Capetown,1996-05-25,1996,5,25,13.333333333333334
South Africa,Capetown,1996-05-26,1996,5,26,12.555555555555555
South Africa,Capetown,1996-05-27,1996,5,27,15.88888888888889
South Africa,Capetown,1996-05-28,1996,5,28,20.72222222222222
South Africa,Capetown,1996-05-29,1996,5,29,15.166666666666666
South Africa,Capetown,1996-05-30,1996,5,30,12.5
South Africa,Capetown,1996-05-31,1996,5,31,12.055555555555555
South Africa,Capetown,1996-06-01,1996,6,1,12.055555555555555
South Africa,Capetown,1996-06-02,1996,6,2,10.555555555555555
South Africa,Capetown,1996-06-03,1996,6,3,9.72222222222222
South Africa,Capetown,1996-06-04,1996,6,4,12.611111111111112
South Africa,Capetown,1996-06-05,1996,6,5,12.388888888888888
South Africa,Capetown,1996-06-06,1996,6,6,14.27777777777778
South Africa,Capetown,1996-06-07,1996,6,7,13.22222222222222
South Africa,Capetown,1996-06-08,1996,6,8,11.444444444444445
South Africa,Capetown,1996-06-09,1996,6,9,11.500000000000002
South Africa,Capetown,1996-06-10,1996,6,10,10.0
South Africa,Capetown,1996-06-11,1996,6,11,12.333333333333336
South Africa,Capetown,1996-06-12,1996,6,12,13.333333333333334
South Africa,Capetown,1996-06-13,1996,6,13,14.22222222222222
South Africa,Capetown,1996-06-14,1996,6,14,14.166666666666666
South Africa,Capetown,1996-06-15,1996,6,15,15.166666666666666
South Africa,Capetown,1996-06-16,1996,6,16,14.27777777777778
South Africa,Capetown,1996-06-17,1996,6,17,12.833333333333334
South Africa,Capetown,1996-06-18,1996,6,18,12.77777777777778
South Africa,Capetown,1996-06-19,1996,6,19,12.0
South Africa,Capetown,1996-06-20,1996,6,20,12.611111111111112
South Africa,Capetown,1996-06-21,1996,6,21,14.444444444444445
South Africa,Capetown,1996-06-22,1996,6,22,20.222222222222225
South Africa,Capetown,1996-06-23,1996,6,23,14.444444444444445
South Africa,Capetown,1996-06-24,1996,6,24,10.666666666666668
South Africa,Capetown,1996-06-25,1996,6,25,10.055555555555555
South Africa,Capetown,1996-06-26,1996,6,26,10.333333333333334
South Africa,Capetown,1996-06-27,1996,6,27,12.111111111111107
South Africa,Capetown,1996-06-28,1996,6,28,13.444444444444446
South Africa,Capetown,1996-06-29,1996,6,29,14.11111111111111
South Africa,Capetown,1996-06-30,1996,6,30,14.77777777777778
South Africa,Capetown,1996-07-01,1996,7,1,11.77777777777778
South Africa,Capetown,1996-07-02,1996,7,2,12.0
South Africa,Capetown,1996-07-03,1996,7,3,13.38888888888889
South Africa,Capetown,1996-07-04,1996,7,4,11.38888888888889
South Africa,Capetown,1996-07-05,1996,7,5,8.61111111111111
South Africa,Capetown,1996-07-06,1996,7,6,9.38888888888889
South Africa,Capetown,1996-07-07,1996,7,7,7.944444444444443
South Africa,Capetown,1996-07-08,1996,7,8,8.88888888888889
South Africa,Capetown,1996-07-09,1996,7,9,10.999999999999998
South Africa,Capetown,1996-07-10,1996,7,10,12.888888888888893
South Africa,Capetown,1996-07-11,1996,7,11,15.444444444444445
South Africa,Capetown,1996-07-12,1996,7,12,13.722222222222223
South Africa,Capetown,1996-07-13,1996,7,13,10.944444444444446
South Africa,Capetown,1996-07-14,1996,7,14,10.555555555555555
South Africa,Capetown,1996-07-15,1996,7,15,8.277777777777779
South Africa,Capetown,1996-07-16,1996,7,16,7.444444444444445
South Africa,Capetown,1996-07-17,1996,7,17,8.277777777777779
South Africa,Capetown,1996-07-18,1996,7,18,8.61111111111111
South Africa,Capetown,1996-07-19,1996,7,19,8.777777777777777
South Africa,Capetown,1996-07-20,1996,7,20,11.61111111111111
South Africa,Capetown,1996-07-21,1996,7,21,13.499999999999998
South Africa,Capetown,1996-07-22,1996,7,22,12.72222222222222
South Africa,Capetown,1996-07-23,1996,7,23,14.61111111111111
South Africa,Capetown,1996-07-24,1996,7,24,13.333333333333334
South Africa,Capetown,1996-07-25,1996,7,25,12.944444444444445
South Africa,Capetown,1996-07-26,1996,7,26,12.5
South Africa,Capetown,1996-07-27,1996,7,27,12.333333333333336
South Africa,Capetown,1996-07-28,1996,7,28,9.72222222222222
South Africa,Capetown,1996-07-29,1996,7,29,9.11111111111111
South Africa,Capetown,1996-07-30,1996,7,30,9.5
South Africa,Capetown,1996-07-31,1996,7,31,9.5
South Africa,Capetown,1996-08-01,1996,8,1,10.27777777777778
South Africa,Capetown,1996-08-02,1996,8,2,11.166666666666666
South Africa,Capetown,1996-08-03,1996,8,3,9.888888888888888
South Africa,Capetown,1996-08-04,1996,8,4,11.555555555555554
South Africa,Capetown,1996-08-05,1996,8,5,12.166666666666666
South Africa,Capetown,1996-08-06,1996,8,6,11.833333333333332
South Africa,Capetown,1996-08-07,1996,8,7,12.111111111111107
South Africa,Capetown,1996-08-08,1996,8,8,14.055555555555554
South Africa,Capetown,1996-08-09,1996,8,9,13.22222222222222
South Africa,Capetown,1996-08-10,1996,8,10,11.166666666666666
South Africa,Capetown,1996-08-11,1996,8,11,8.722222222222223
South Africa,Capetown,1996-08-12,1996,8,12,10.0
South Africa,Capetown,1996-08-13,1996,8,13,9.5
South Africa,Capetown,1996-08-14,1996,8,14,9.333333333333332
South Africa,Capetown,1996-08-15,1996,8,15,10.72222222222222
South Africa,Capetown,1996-08-16,1996,8,16,11.11111111111111
South Africa,Capetown,1996-08-17,1996,8,17,9.38888888888889
South Africa,Capetown,1996-08-18,1996,8,18,11.166666666666666
South Africa,Capetown,1996-08-19,1996,8,19,12.22222222222222
South Africa,Capetown,1996-08-20,1996,8,20,10.72222222222222
South Africa,Capetown,1996-08-21,1996,8,21,12.22222222222222
South Africa,Capetown,1996-08-22,1996,8,22,12.944444444444445
South Africa,Capetown,1996-08-23,1996,8,23,13.166666666666668
South Africa,Capetown,1996-08-24,1996,8,24,13.166666666666668
South Africa,Capetown,1996-08-25,1996,8,25,13.055555555555555
South Africa,Capetown,1996-08-26,1996,8,26,11.944444444444445
South Africa,Capetown,1996-08-27,1996,8,27,12.27777777777778
South Africa,Capetown,1996-08-28,1996,8,28,12.833333333333334
South Africa,Capetown,1996-08-29,1996,8,29,12.166666666666666
South Africa,Capetown,1996-08-30,1996,8,30,13.333333333333334
South Africa,Capetown,1996-08-31,1996,8,31,13.38888888888889
South Africa,Capetown,1996-09-01,1996,9,1,14.000000000000002
South Africa,Capetown,1996-09-02,1996,9,2,13.944444444444445
South Africa,Capetown,1996-09-03,1996,9,3,12.22222222222222
South Africa,Capetown,1996-09-04,1996,9,4,12.72222222222222
South Africa,Capetown,1996-09-05,1996,9,5,13.11111111111111
South Africa,Capetown,1996-09-06,1996,9,6,12.27777777777778
South Africa,Capetown,1996-09-07,1996,9,7,12.72222222222222
South Africa,Capetown,1996-09-08,1996,9,8,13.777777777777777
South Africa,Capetown,1996-09-09,1996,9,9,12.055555555555555
South Africa,Capetown,1996-09-10,1996,9,10,13.0
South Africa,Capetown,1996-09-11,1996,9,11,13.61111111111111
South Africa,Capetown,1996-09-12,1996,9,12,12.888888888888893
South Africa,Capetown,1996-09-13,1996,9,13,12.444444444444445
South Africa,Capetown,1996-09-14,1996,9,14,11.833333333333332
South Africa,Capetown,1996-09-15,1996,9,15,13.61111111111111
South Africa,Capetown,1996-09-16,1996,9,16,12.555555555555555
South Africa,Capetown,1996-09-17,1996,9,17,11.444444444444445
South Africa,Capetown,1996-09-18,1996,9,18,12.388888888888888
South Africa,Capetown,1996-09-19,1996,9,19,13.27777777777778
South Africa,Capetown,1996-09-20,1996,9,20,13.38888888888889
South Africa,Capetown,1996-09-21,1996,9,21,12.5
South Africa,Capetown,1996-09-22,1996,9,22,14.055555555555554
South Africa,Capetown,1996-09-23,1996,9,23,15.333333333333334
South Africa,Capetown,1996-09-24,1996,9,24,13.333333333333334
South Africa,Capetown,1996-09-25,1996,9,25,11.666666666666666
South Africa,Capetown,1996-09-26,1996,9,26,11.77777777777778
South Africa,Capetown,1996-09-27,1996,9,27,13.444444444444446
South Africa,Capetown,1996-09-28,1996,9,28,14.27777777777778
South Africa,Capetown,1996-09-29,1996,9,29,13.666666666666666
South Africa,Capetown,1996-09-30,1996,9,30,13.666666666666666
South Africa,Capetown,1996-10-01,1996,10,1,10.944444444444446
South Africa,Capetown,1996-10-02,1996,10,2,11.77777777777778
South Africa,Capetown,1996-10-03,1996,10,3,14.22222222222222
South Africa,Capetown,1996-10-04,1996,10,4,12.888888888888893
South Africa,Capetown,1996-10-05,1996,10,5,12.333333333333336
South Africa,Capetown,1996-10-06,1996,10,6,12.72222222222222
South Africa,Capetown,1996-10-07,1996,10,7,13.38888888888889
South Africa,Capetown,1996-10-08,1996,10,8,13.833333333333334
South Africa,Capetown,1996-10-09,1996,10,9,17.055555555555557
South Africa,Capetown,1996-10-10,1996,10,10,16.22222222222222
South Africa,Capetown,1996-10-11,1996,10,11,13.777777777777777
South Africa,Capetown,1996-10-12,1996,10,12,14.38888888888889
South Africa,Capetown,1996-10-13,1996,10,13,14.555555555555555
South Africa,Capetown,1996-10-14,1996,10,14,13.88888888888889
South Africa,Capetown,1996-10-15,1996,10,15,16.5
South Africa,Capetown,1996-10-16,1996,10,16,17.77777777777778
South Africa,Capetown,1996-10-17,1996,10,17,16.88888888888889
South Africa,Capetown,1996-10-18,1996,10,18,18.72222222222222
South Africa,Capetown,1996-10-19,1996,10,19,15.11111111111111
South Africa,Capetown,1996-10-20,1996,10,20,15.11111111111111
South Africa,Capetown,1996-10-21,1996,10,21,14.11111111111111
South Africa,Capetown,1996-10-22,1996,10,22,15.61111111111111
South Africa,Capetown,1996-10-23,1996,10,23,16.77777777777778
South Africa,Capetown,1996-10-24,1996,10,24,16.444444444444443
South Africa,Capetown,1996-10-25,1996,10,25,18.5
South Africa,Capetown,1996-10-26,1996,10,26,16.166666666666668
South Africa,Capetown,1996-10-27,1996,10,27,15.555555555555555
South Africa,Capetown,1996-10-28,1996,10,28,15.77777777777778
South Africa,Capetown,1996-10-29,1996,10,29,17.166666666666668
South Africa,Capetown,1996-10-30,1996,10,30,17.22222222222222
South Africa,Capetown,1996-10-31,1996,10,31,17.11111111111111
South Africa,Capetown,1996-11-01,1996,11,1,15.77777777777778
South Africa,Capetown,1996-11-02,1996,11,2,17.555555555555557
South Africa,Capetown,1996-11-03,1996,11,3,16.77777777777778
South Africa,Capetown,1996-11-04,1996,11,4,15.333333333333334
South Africa,Capetown,1996-11-05,1996,11,5,15.0
South Africa,Capetown,1996-11-06,1996,11,6,15.944444444444445
South Africa,Capetown,1996-11-07,1996,11,7,17.0
South Africa,Capetown,1996-11-08,1996,11,8,14.38888888888889
South Africa,Capetown,1996-11-09,1996,11,9,13.833333333333334
South Africa,Capetown,1996-11-10,1996,11,10,15.11111111111111
South Africa,Capetown,1996-11-11,1996,11,11,15.61111111111111
South Africa,Capetown,1996-11-12,1996,11,12,14.944444444444445
South Africa,Capetown,1996-11-13,1996,11,13,14.72222222222222
South Africa,Capetown,1996-11-14,1996,11,14,16.0
South Africa,Capetown,1996-11-15,1996,11,15,16.27777777777778
South Africa,Capetown,1996-11-16,1996,11,16,17.444444444444443
South Africa,Capetown,1996-11-17,1996,11,17,17.555555555555557
South Africa,Capetown,1996-11-18,1996,11,18,16.0
South Africa,Capetown,1996-11-19,1996,11,19,12.5
South Africa,Capetown,1996-11-20,1996,11,20,13.555555555555555
South Africa,Capetown,1996-11-21,1996,11,21,14.833333333333334
South Africa,Capetown,1996-11-22,1996,11,22,15.88888888888889
South Africa,Capetown,1996-11-23,1996,11,23,16.77777777777778
South Africa,Capetown,1996-11-24,1996,11,24,17.055555555555557
South Africa,Capetown,1996-11-25,1996,11,25,14.27777777777778
South Africa,Capetown,1996-11-26,1996,11,26,16.055555555555557
South Africa,Capetown,1996-11-27,1996,11,27,20.11111111111111
South Africa,Capetown,1996-11-28,1996,11,28,17.83333333333333
South Africa,Capetown,1996-11-29,1996,11,29,15.444444444444445
South Africa,Capetown,1996-11-30,1996,11,30,15.944444444444445
South Africa,Capetown,1996-12-01,1996,12,1,15.555555555555555
South Africa,Capetown,1996-12-02,1996,12,2,15.11111111111111
South Africa,Capetown,1996-12-03,1996,12,3,14.444444444444445
South Africa,Capetown,1996-12-04,1996,12,4,17.555555555555557
South Africa,Capetown,1996-12-05,1996,12,5,19.88888888888889
South Africa,Capetown,1996-12-06,1996,12,6,19.33333333333333
South Africa,Capetown,1996-12-07,1996,12,7,19.66666666666667
South Africa,Capetown,1996-12-08,1996,12,8,19.77777777777777
South Africa,Capetown,1996-12-09,1996,12,9,19.72222222222222
South Africa,Capetown,1996-12-10,1996,12,10,19.83333333333333
South Africa,Capetown,1996-12-11,1996,12,11,16.61111111111111
South Africa,Capetown,1996-12-12,1996,12,12,18.444444444444443
South Africa,Capetown,1996-12-13,1996,12,13,20.83333333333333
South Africa,Capetown,1996-12-14,1996,12,14,21.0
South Africa,Capetown,1996-12-15,1996,12,15,21.11111111111111
South Africa,Capetown,1996-12-16,1996,12,16,20.777777777777786
South Africa,Capetown,1996-12-17,1996,12,17,17.27777777777778
South Africa,Capetown,1996-12-18,1996,12,18,17.27777777777778
South Africa,Capetown,1996-12-19,1996,12,19,20.0
South Africa,Capetown,1996-12-20,1996,12,20,20.500000000000004
South Africa,Capetown,1996-12-21,1996,12,21,19.61111111111111
South Africa,Capetown,1996-12-22,1996,12,22,21.722222222222214
South Africa,Capetown,1996-12-23,1996,12,23,18.55555555555556
South Africa,Capetown,1996-12-24,1996,12,24,19.388888888888893
South Africa,Capetown,1996-12-25,1996,12,25,19.5
South Africa,Capetown,1996-12-26,1996,12,26,22.33333333333333
South Africa,Capetown,1996-12-27,1996,12,27,21.444444444444443
South Africa,Capetown,1996-12-28,1996,12,28,20.27777777777778
South Africa,Capetown,1996-12-29,1996,12,29,19.33333333333333
South Africa,Capetown,1996-12-30,1996,12,30,18.72222222222222
South Africa,Capetown,1996-12-31,1996,12,31,18.277777777777786
South Africa,Capetown,1997-01-01,1997,1,1,18.88888888888889
South Africa,Capetown,1997-01-02,1997,1,2,19.444444444444443
South Africa,Capetown,1997-01-03,1997,1,3,20.500000000000004
South Africa,Capetown,1997-01-04,1997,1,4,23.55555555555556
South Africa,Capetown,1997-01-05,1997,1,5,23.166666666666668
South Africa,Capetown,1997-01-06,1997,1,6,22.77777777777778
South Africa,Capetown,1997-01-07,1997,1,7,21.666666666666668
South Africa,Capetown,1997-01-08,1997,1,8,18.5
South Africa,Capetown,1997-01-09,1997,1,9,16.72222222222222
South Africa,Capetown,1997-01-10,1997,1,10,17.333333333333332
South Africa,Capetown,1997-01-11,1997,1,11,19.0
South Africa,Capetown,1997-01-12,1997,1,12,21.333333333333336
South Africa,Capetown,1997-01-13,1997,1,13,20.666666666666668
South Africa,Capetown,1997-01-14,1997,1,14,22.5
South Africa,Capetown,1997-01-15,1997,1,15,20.222222222222225
South Africa,Capetown,1997-01-16,1997,1,16,19.05555555555556
